#    name       date    lon    lat    lev    value 
      v1  2000-08-31 -0.625  8.875      0  1.01797 
      v1  2000-09-01 -0.625  8.875      0  1.02583 
      v1  2000-09-02 -0.625  8.875      0  1.09372 
      v1  2000-09-03 -0.625  8.875      0 0.682459 
      v1  2000-09-04 -0.625  8.875      0  1.31696 
      v1  2000-09-05 -0.625  8.875      0  1.56293 
      v1  2000-09-06 -0.625  8.875      0  1.34558 
      v1  2000-09-07 -0.625  8.875      0  1.01374 
      v1  2000-09-08 -0.625  8.875      0 0.736608 
      v1  2000-09-09 -0.625  8.875      0 0.655043 
      v1  2000-09-10 -0.625  8.875      0  1.30875 
      v1  2000-09-11 -0.625  8.875      0 0.383744 
      v1  2000-09-12 -0.625  8.875      0  1.45048 
      v1  2000-09-13 -0.625  8.875      0  1.51028 
      v1  2000-09-14 -0.625  8.875      0 0.851599 
      v1  2000-09-15 -0.625  8.875      0 0.643736 
      v1  2000-09-16 -0.625  8.875      0  1.19265 
      v1  2000-09-17 -0.625  8.875      0  1.26614 
      v1  2000-09-18 -0.625  8.875      0 0.681682 
      v1  2000-09-19 -0.625  8.875      0  1.04712 
      v1  2000-09-20 -0.625  8.875      0  1.05162 
      v1  2000-09-21 -0.625  8.875      0 0.672072 
      v1  2000-09-22 -0.625  8.875      0 0.0955478 
      v1  2000-09-23 -0.625  8.875      0  1.39146 
      v1  2000-09-24 -0.625  8.875      0  1.26313 
      v1  2000-09-25 -0.625  8.875      0  1.00414 
      v1  2000-09-26 -0.625  8.875      0 0.895502 
      v1  2000-09-27 -0.625  8.875      0  1.07203 
      v1  2000-09-28 -0.625  8.875      0  1.17748 
      v1  2000-09-29 -0.625  8.875      0  1.21425 
      v1  2000-09-30 -0.625  8.875      0  1.16038 
      v1  2000-10-01 -0.625  8.875      0 0.893892 
      v1  2000-10-02 -0.625  8.875      0  0.79586 
      v1  2000-10-03 -0.625  8.875      0 0.746012 
      v1  2000-10-04 -0.625  8.875      0 0.573457 
      v1  2000-10-05 -0.625  8.875      0  1.06893 
      v1  2000-10-06 -0.625  8.875      0 0.831659 
      v1  2000-10-07 -0.625  8.875      0   0.6186 
      v1  2000-10-08 -0.625  8.875      0  1.32757 
      v1  2000-10-09 -0.625  8.875      0  1.09646 
      v1  2000-10-10 -0.625  8.875      0  1.07025 
      v1  2000-10-11 -0.625  8.875      0  1.44825 
      v1  2000-10-12 -0.625  8.875      0 0.698879 
      v1  2000-10-13 -0.625  8.875      0 0.733338 
      v1  2000-10-14 -0.625  8.875      0 0.498946 
      v1  2000-10-15 -0.625  8.875      0 0.536368 
      v1  2000-10-16 -0.625  8.875      0  0.40247 
      v1  2000-10-17 -0.625  8.875      0 0.958817 
      v1  2000-10-18 -0.625  8.875      0  1.01718 
      v1  2000-10-19 -0.625  8.875      0  1.00472 
      v1  2000-10-20 -0.625  8.875      0  1.06317 
      v1  2000-10-21 -0.625  8.875      0  1.32766 
      v1  2000-10-22 -0.625  8.875      0 0.936064 
      v1  2000-10-23 -0.625  8.875      0 0.713253 
      v1  2000-10-24 -0.625  8.875      0 0.511901 
      v1  2000-10-25 -0.625  8.875      0 0.259653 
      v1  2000-10-26 -0.625  8.875      0 0.0803805 
      v1  2000-10-27 -0.625  8.875      0 0.708695 
      v1  2000-10-28 -0.625  8.875      0 0.770938 
      v1  2000-10-29 -0.625  8.875      0 0.826513 
      v1  2000-10-30 -0.625  8.875      0 0.546751 
      v1  2000-10-31 -0.625  8.875      0 0.423194 
      v1  2000-11-01 -0.625  8.875      0 0.895315 
      v1  2000-11-02 -0.625  8.875      0 0.692595 
      v1  2000-11-03 -0.625  8.875      0 0.716962 
      v1  2000-11-04 -0.625  8.875      0 0.408859 
      v1  2000-11-05 -0.625  8.875      0 0.250518 
      v1  2000-11-06 -0.625  8.875      0  1.12796 
      v1  2000-11-07 -0.625  8.875      0   1.2693 
      v1  2000-11-08 -0.625  8.875      0 0.586346 
      v1  2000-11-09 -0.625  8.875      0 0.494478 
      v1  2000-11-10 -0.625  8.875      0 0.611721 
      v1  2000-11-11 -0.625  8.875      0 0.680843 
      v1  2000-11-12 -0.625  8.875      0  1.19872 
      v1  2000-11-13 -0.625  8.875      0  0.52584 
      v1  2000-11-14 -0.625  8.875      0 0.638614 
      v1  2000-11-15 -0.625  8.875      0  1.32668 
      v1  2000-11-16 -0.625  8.875      0  1.23578 
      v1  2000-11-17 -0.625  8.875      0 0.515672 
      v1  2000-11-18 -0.625  8.875      0  1.02375 
      v1  2000-11-19 -0.625  8.875      0  1.68506 
      v1  2000-11-20 -0.625  8.875      0  1.07774 
      v1  2000-11-21 -0.625  8.875      0  1.36145 
      v1  2000-11-22 -0.625  8.875      0  1.19599 
      v1  2000-11-23 -0.625  8.875      0  1.19544 
      v1  2000-11-24 -0.625  8.875      0  1.01633 
      v1  2000-11-25 -0.625  8.875      0  1.24411 
      v1  2000-11-26 -0.625  8.875      0  1.04103 
      v1  2000-11-27 -0.625  8.875      0 0.771954 
      v1  2000-11-28 -0.625  8.875      0 0.607385 
      v1  2000-11-29 -0.625  8.875      0 -0.25865 
      v1  2000-11-30 -0.625  8.875      0 0.582269 
      v1  2000-12-01 -0.625  8.875      0 0.396964 
      v1  2000-12-02 -0.625  8.875      0 0.282922 
      v1  2000-12-03 -0.625  8.875      0 0.146599 
      v1  2000-12-04 -0.625  8.875      0 0.0411163 
      v1  2000-12-05 -0.625  8.875      0 -0.319995 
      v1  2000-12-06 -0.625  8.875      0 -0.615804 
      v1  2000-12-07 -0.625  8.875      0 -0.905874 
      v1  2000-12-08 -0.625  8.875      0 -1.14501 
      v1  2000-12-09 -0.625  8.875      0 -0.791047 
      v1  2000-12-10 -0.625  8.875      0 0.0556028 
      v1  2000-12-11 -0.625  8.875      0 0.0145948 
      v1  2000-12-12 -0.625  8.875      0 -0.968883 
      v1  2000-12-13 -0.625  8.875      0 -0.936092 
      v1  2000-12-14 -0.625  8.875      0 -1.14592 
      v1  2000-12-15 -0.625  8.875      0 -0.992429 
      v1  2000-12-16 -0.625  8.875      0 -0.768808 
      v1  2000-12-17 -0.625  8.875      0 -0.868837 
      v1  2000-12-18 -0.625  8.875      0 -0.933125 
      v1  2000-12-19 -0.625  8.875      0 0.0427597 
      v1  2000-12-20 -0.625  8.875      0 0.257709 
      v1  2000-12-21 -0.625  8.875      0  1.31474 
      v1  2000-12-22 -0.625  8.875      0  1.05746 
      v1  2000-12-23 -0.625  8.875      0 0.588044 
      v1  2000-12-24 -0.625  8.875      0 0.345519 
      v1  2000-12-25 -0.625  8.875      0 0.514037 
      v1  2000-12-26 -0.625  8.875      0 0.683971 
      v1  2000-12-27 -0.625  8.875      0 0.456473 
      v1  2000-12-28 -0.625  8.875      0  1.17693 
      v1  2000-12-29 -0.625  8.875      0  0.73547 
      v1  2000-12-30 -0.625  8.875      0 0.223756 
      v1  2000-12-31 -0.625  8.875      0 0.799517 
      v1  2001-01-01 -0.625  8.875      0 0.402473 
      v1  2001-01-02 -0.625  8.875      0 0.481792 
      v1  2001-01-03 -0.625  8.875      0 0.363844 
      v1  2001-01-04 -0.625  8.875      0  0.43095 
      v1  2001-01-05 -0.625  8.875      0 -0.423131 
      v1  2001-01-06 -0.625  8.875      0 -0.527796 
      v1  2001-01-07 -0.625  8.875      0 0.236412 
      v1  2001-01-08 -0.625  8.875      0 -0.165651 
      v1  2001-01-09 -0.625  8.875      0 -0.00286019 
      v1  2001-01-10 -0.625  8.875      0 -0.256535 
      v1  2001-01-11 -0.625  8.875      0 -0.075079 
      v1  2001-01-12 -0.625  8.875      0 0.464683 
      v1  2001-01-13 -0.625  8.875      0  1.20642 
      v1  2001-01-14 -0.625  8.875      0  1.37574 
      v1  2001-01-15 -0.625  8.875      0   1.2755 
      v1  2001-01-16 -0.625  8.875      0   1.3853 
      v1  2001-01-17 -0.625  8.875      0 0.746366 
      v1  2001-01-18 -0.625  8.875      0 -0.607102 
      v1  2001-01-19 -0.625  8.875      0 0.0212775 
      v1  2001-01-20 -0.625  8.875      0 0.228818 
      v1  2001-01-21 -0.625  8.875      0 -0.589276 
      v1  2001-01-22 -0.625  8.875      0 -0.553148 
      v1  2001-01-23 -0.625  8.875      0 -0.540313 
      v1  2001-01-24 -0.625  8.875      0 -0.967888 
      v1  2001-01-25 -0.625  8.875      0 -1.32227 
      v1  2001-01-26 -0.625  8.875      0 -1.01635 
      v1  2001-01-27 -0.625  8.875      0 -1.41847 
      v1  2001-01-28 -0.625  8.875      0 -1.54563 
      v1  2001-01-29 -0.625  8.875      0 -1.09277 
      v1  2001-01-30 -0.625  8.875      0 -0.285682 
      v1  2001-01-31 -0.625  8.875      0  1.14906 
      v1  2001-02-01 -0.625  8.875      0 0.693251 
      v1  2001-02-02 -0.625  8.875      0 0.00232242 
      v1  2001-02-03 -0.625  8.875      0 -0.00288819 
      v1  2001-02-04 -0.625  8.875      0  1.09779 
      v1  2001-02-05 -0.625  8.875      0 0.769298 
      v1  2001-02-06 -0.625  8.875      0 -0.157102 
      v1  2001-02-07 -0.625  8.875      0 0.696831 
      v1  2001-02-08 -0.625  8.875      0 0.635213 
      v1  2001-02-09 -0.625  8.875      0 -0.124777 
      v1  2001-02-10 -0.625  8.875      0 -1.22169 
      v1  2001-02-11 -0.625  8.875      0  -1.2138 
      v1  2001-02-12 -0.625  8.875      0 -1.37227 
      v1  2001-02-13 -0.625  8.875      0 -1.96418 
      v1  2001-02-14 -0.625  8.875      0 -2.44986 
      v1  2001-02-15 -0.625  8.875      0 -2.07725 
      v1  2001-02-16 -0.625  8.875      0 -1.66464 
      v1  2001-02-17 -0.625  8.875      0 -1.00635 
      v1  2001-02-18 -0.625  8.875      0 -0.950981 
      v1  2001-02-19 -0.625  8.875      0 0.576655 
      v1  2001-02-20 -0.625  8.875      0 -0.0951332 
      v1  2001-02-21 -0.625  8.875      0 -0.621824 
      v1  2001-02-22 -0.625  8.875      0 -0.479426 
      v1  2001-02-23 -0.625  8.875      0 0.358356 
      v1  2001-02-24 -0.625  8.875      0   1.0637 
      v1  2001-02-25 -0.625  8.875      0  1.29633 
      v1  2001-02-26 -0.625  8.875      0   1.6545 
      v1  2001-02-27 -0.625  8.875      0  1.63532 
      v1  2001-02-28 -0.625  8.875      0 0.578797 
      v1  2001-03-01 -0.625  8.875      0  1.39335 
      v1  2001-03-02 -0.625  8.875      0  2.04905 
      v1  2001-03-03 -0.625  8.875      0  1.29119 
      v1  2001-03-04 -0.625  8.875      0  1.04467 
      v1  2001-03-05 -0.625  8.875      0   2.2958 
      v1  2001-03-06 -0.625  8.875      0  2.46497 
      v1  2001-03-07 -0.625  8.875      0  1.20929 
      v1  2001-03-08 -0.625  8.875      0 0.280128 
      v1  2001-03-09 -0.625  8.875      0  1.13958 
      v1  2001-03-10 -0.625  8.875      0   1.6127 
      v1  2001-03-11 -0.625  8.875      0  2.72236 
      v1  2001-03-12 -0.625  8.875      0  2.11334 
      v1  2001-03-13 -0.625  8.875      0  1.86763 
      v1  2001-03-14 -0.625  8.875      0   2.4983 
      v1  2001-03-15 -0.625  8.875      0  1.65225 
      v1  2001-03-16 -0.625  8.875      0  1.29418 
      v1  2001-03-17 -0.625  8.875      0  1.76935 
      v1  2001-03-18 -0.625  8.875      0  2.03557 
      v1  2001-03-19 -0.625  8.875      0  2.61388 
      v1  2001-03-20 -0.625  8.875      0   2.5005 
      v1  2001-03-21 -0.625  8.875      0  1.73041 
      v1  2001-03-22 -0.625  8.875      0  2.29317 
      v1  2001-03-23 -0.625  8.875      0  2.87946 
      v1  2001-03-24 -0.625  8.875      0   2.7259 
      v1  2001-03-25 -0.625  8.875      0  2.38066 
      v1  2001-03-26 -0.625  8.875      0  2.23484 
      v1  2001-03-27 -0.625  8.875      0  2.66072 
      v1  2001-03-28 -0.625  8.875      0  2.65045 
      v1  2001-03-29 -0.625  8.875      0  2.56125 
      v1  2001-03-30 -0.625  8.875      0  2.25004 
      v1  2001-03-31 -0.625  8.875      0  2.14269 
      v1  2001-04-01 -0.625  8.875      0  2.39899 
      v1  2001-04-02 -0.625  8.875      0  3.13029 
      v1  2001-04-03 -0.625  8.875      0  2.82337 
      v1  2001-04-04 -0.625  8.875      0  2.84637 
      v1  2001-04-05 -0.625  8.875      0  2.25835 
      v1  2001-04-06 -0.625  8.875      0  2.94494 
      v1  2001-04-07 -0.625  8.875      0  1.29588 
      v1  2001-04-08 -0.625  8.875      0  1.50322 
      v1  2001-04-09 -0.625  8.875      0  2.09646 
      v1  2001-04-10 -0.625  8.875      0  1.52967 
      v1  2001-04-11 -0.625  8.875      0  2.75432 
      v1  2001-04-12 -0.625  8.875      0  2.45639 
      v1  2001-04-13 -0.625  8.875      0   2.3158 
      v1  2001-04-14 -0.625  8.875      0   2.8642 
      v1  2001-04-15 -0.625  8.875      0  2.61124 
      v1  2001-04-16 -0.625  8.875      0  2.91663 
      v1  2001-04-17 -0.625  8.875      0  2.79478 
      v1  2001-04-18 -0.625  8.875      0  2.42295 
      v1  2001-04-19 -0.625  8.875      0    2.212 
      v1  2001-04-20 -0.625  8.875      0  1.97653 
      v1  2001-04-21 -0.625  8.875      0  2.20826 
      v1  2001-04-22 -0.625  8.875      0  2.02153 
      v1  2001-04-23 -0.625  8.875      0  3.06115 
      v1  2001-04-24 -0.625  8.875      0  2.10221 
      v1  2001-04-25 -0.625  8.875      0  2.35127 
      v1  2001-04-26 -0.625  8.875      0  2.15914 
      v1  2001-04-27 -0.625  8.875      0  2.19993 
      v1  2001-04-28 -0.625  8.875      0  3.16701 
      v1  2001-04-29 -0.625  8.875      0  2.74361 
      v1  2001-04-30 -0.625  8.875      0  3.18889 
      v1  2001-05-01 -0.625  8.875      0  2.65796 
      v1  2001-05-02 -0.625  8.875      0  1.65091 
      v1  2001-05-03 -0.625  8.875      0  1.17387 
      v1  2001-05-04 -0.625  8.875      0  2.20316 
      v1  2001-05-05 -0.625  8.875      0  2.78719 
      v1  2001-05-06 -0.625  8.875      0  2.84011 
      v1  2001-05-07 -0.625  8.875      0  1.66447 
      v1  2001-05-08 -0.625  8.875      0  1.49041 
      v1  2001-05-09 -0.625  8.875      0   2.2614 
      v1  2001-05-10 -0.625  8.875      0  1.82345 
