#    name       date    lon    lat    lev    value 
  precip  2000-05-03 -0.625  8.875      0        0 
  precip  2000-05-04 -0.625  8.875      0 0.000102752 
  precip  2000-05-05 -0.625  8.875      0 4.77109e-05 
  precip  2000-05-06 -0.625  8.875      0        0 
  precip  2000-05-07 -0.625  8.875      0 0.000127829 
  precip  2000-05-08 -0.625  8.875      0 5.27263e-05 
  precip  2000-05-09 -0.625  8.875      0        0 
  precip  2000-05-10 -0.625  8.875      0 0.000161394 
  precip  2000-05-11 -0.625  8.875      0        0 
  precip  2000-05-12 -0.625  8.875      0 0.00014429 
  precip  2000-05-13 -0.625  8.875      0 5.607e-05 
  precip  2000-05-14 -0.625  8.875      0 6.43004e-05 
  precip  2000-05-15 -0.625  8.875      0 2.57202e-05 
  precip  2000-05-16 -0.625  8.875      0 3.7037e-05 
  precip  2000-05-17 -0.625  8.875      0        0 
  precip  2000-05-18 -0.625  8.875      0        0 
  precip  2000-05-19 -0.625  8.875      0        0 
  precip  2000-05-20 -0.625  8.875      0        0 
  precip  2000-05-21 -0.625  8.875      0        0 
  precip  2000-05-22 -0.625  8.875      0 0.000125772 
  precip  2000-05-23 -0.625  8.875      0 8.23045e-06 
  precip  2000-05-24 -0.625  8.875      0 0.000256816 
  precip  2000-05-25 -0.625  8.875      0 2.57202e-05 
  precip  2000-05-26 -0.625  8.875      0        0 
  precip  2000-05-27 -0.625  8.875      0        0 
  precip  2000-05-28 -0.625  8.875      0 5.40123e-06 
  precip  2000-05-29 -0.625  8.875      0        0 
  precip  2000-05-30 -0.625  8.875      0        0 
  precip  2000-05-31 -0.625  8.875      0 5.14403e-05 
  precip  2000-06-01 -0.625  8.875      0 0.000160365 
  precip  2000-06-02 -0.625  8.875      0 0.000121528 
  precip  2000-06-03 -0.625  8.875      0        0 
  precip  2000-06-04 -0.625  8.875      0        0 
  precip  2000-06-05 -0.625  8.875      0 2.23765e-05 
  precip  2000-06-06 -0.625  8.875      0 0.000283693 
  precip  2000-06-07 -0.625  8.875      0 6.99588e-05 
  precip  2000-06-08 -0.625  8.875      0        0 
  precip  2000-06-09 -0.625  8.875      0        0 
  precip  2000-06-10 -0.625  8.875      0 0.000105453 
  precip  2000-06-11 -0.625  8.875      0 7.88323e-05 
  precip  2000-06-12 -0.625  8.875      0 7.27881e-05 
  precip  2000-06-13 -0.625  8.875      0        0 
  precip  2000-06-14 -0.625  8.875      0        0 
  precip  2000-06-15 -0.625  8.875      0 9.33642e-05 
  precip  2000-06-16 -0.625  8.875      0 0.000163194 
  precip  2000-06-17 -0.625  8.875      0 0.000238169 
  precip  2000-06-18 -0.625  8.875      0 0.000152521 
  precip  2000-06-19 -0.625  8.875      0 0.000157665 
  precip  2000-06-20 -0.625  8.875      0        0 
  precip  2000-06-21 -0.625  8.875      0 0.000171811 
  precip  2000-06-22 -0.625  8.875      0 0.000136574 
  precip  2000-06-23 -0.625  8.875      0 0.000143004 
  precip  2000-06-24 -0.625  8.875      0 0.000190201 
  precip  2000-06-25 -0.625  8.875      0        0 
  precip  2000-06-26 -0.625  8.875      0 0.000237397 
  precip  2000-06-27 -0.625  8.875      0 7.57459e-05 
  precip  2000-06-28 -0.625  8.875      0 6.72582e-05 
  precip  2000-06-29 -0.625  8.875      0        0 
  precip  2000-06-30 -0.625  8.875      0 0.000206662 
  precip  2000-07-01 -0.625  8.875      0 0.000107253 
  precip  2000-07-02 -0.625  8.875      0        0 
